Extension,Permissions
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/hkfgcimbcdngoekajjianmgelbhlckch_0.0.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/functionality/eppaggdanbdjpkjoinaclhanedkdijcd_0.2.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/ljgjcimndppiojghmlofccojajkhglpg_1.0.1.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/cfpcbacfhebmjmdpaeekehbljcocikbb_1.1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/odndhpbcpooebmlohkpaoifaigimngck_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/other/lfpbcilbbbmefhjfjajkklgcemmpogei_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/bfkihilfmmfmadafdjjdcfdfcpicpkkp_2.3.1.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/jmdjoliiaibifkklhipgmnciiealomhd_0.3.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/eapedfijdadehfmghgfdnanjlpfpognl_0.0.5.21.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/mhbadkjcgoaikhkjnickfgoeldpbhcdg_1.2.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/jnbmlfdhlphdndmeelkeabefjbmfpcap_1.0.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/joajiaajniflcecibehibjifcfeglbeo_2.0.0.zip,"cookies, tabs"
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/kiicipklenfdgmhdebhbimbjcflpeidk_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/phpcmmnjmnnmkdekfidfhfelkmehmmjd_1.1.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/mgcjpkgkkaddicppnahnjpjghhipdlac_2.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ananhmnkepfflgfdklgcdpgdngejokkn_1.2.4.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/news/ffbcdgcfkjmnjojcfepefdidjdkioggl_0.3.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/pfeodmbhcibdodceigbdnjigcbendgdh_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/ocbmhhefncmjmcecjcpnihpglmfcpioc_3.3.5.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/bkaobenmjnofbffpjofijaobnpbhlana_3.0.5.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/lpgijibmbphcgmkpmnahidilcfklneje_0.9.zip,debugger
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/mnbcceelocmmeahnedmidelhpbapmfli_0.2.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/gdfneoobnagekdppdhnlcppmonhhoilm_0.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/art/kjdjjdnjjmefndcjpmhlbfcfbookgkhe_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ecfgjkakkdjogdkpdhoekipkdmpmfekc_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ibfigfkmhjdjngidknjlifejoekngfba_1.0.7.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/cmhgpkhkjodkbkfnaikphclmmnnnlebm_3.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/other/eilagdpifckephlpfclhmhohelchaimn_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ngchlaimnpeaoifdjfkpihjjlmalafao_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/hbklnndomhdgocjlphijfdpgmhjlhggh_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/mpgifldcehdaecljlhiifnljeeganpmg_0.1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/bjpibkoafohcjghgpbiinhfoobmbijcc_2.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/kbbdhdnamedaijdpppljhmddmjcncoho_1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/healcbdknleonedollcadfcickjigjfk_0.2.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/mghifhlmfjmlppkohcibmlekioopbglb_0.9.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/knflcbcdccnmiimoldgnmjcfoohdaeoo_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/admogladfnbakchmlljdefolnafmpihb_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/mngelfkeddhlpagbieccpcjoehahooge_7.0.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/abjmodlcfacbpigjelanlekepcgcjijb_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/mmhmohdkkblpodijgniecdieimbeiiii_2.5.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/mlldkokglanggjkokhdboagaekobhome_1.18.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/dceabgpbnaimhibdgjdhgbabiocgimhb_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/art/kigcjgfmmfepkkcbjmphklbllaekhipn_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/household/pblahhcpdnegffcjjcnibcebpmcmkcba_0.0.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ldimegdndcfidagpaoochlahokpklnna_0.0.0.5.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/nature/ialfmfdbaigcmpapknelgkebmcjcogni_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/art/kgfonffgkgnpcggdpbhciaflidofclpk_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/polnhjekfbbkednpdogfnjmkocenbgaf_1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/functionality/iendmhkiecalpikodhgdhjnnmnbggeeb_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/ojiighldhdmahfdnhfdebnpmlbiemdfm_9.13.0.29.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/games/bcjfkepjnfjgcmfaljkeagnblkiiclde_1.0.5.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/jkfkgfpnplkbmjdppcgijopbjegndfhc_1.2.3.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/cpohpgohfajjfjiakcfcobnhfnfdddkg_1.0.7.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/lbenbpjiigbogcmofbmoojbkojdmojfl_4.8.3.zip,"history, webRequest, tabs, downloads"
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/gofbkgfgjgkmphjcfgbmdelmamlnhcnh_11.312.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/acjiedbilhbchmjblapmekfajpplpgdo_1.0.17.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/gljlcjkeklpclmgfijclcakepbikfcco_0.9.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/dhdcjppdnebckenfgdolighaaginldeh_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/dcekabpbnmeinfmbgpipocdpiogonfmk_1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/functionality/gbpegildolphcbefmdpmonjboiahekad_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/education/mgakchnhkgppicccbfnoimecojceghaj_1.0.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/colors/ljbcoiojpdhkjcmmdojjppghlcdpnnkp_2.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/fbdeeodkbancilkiiafcgjflmimhfnhb_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/news/dcfhgekodfnlbfgiaoahkobmkjlpmdgn_1.0.3.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/eelgjincfbelhajdbjenildfidchkgch_1.0.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/lejohcdoolanljiajadpngekfdeaglof_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/aejcnpajldkcggeihihjobmmlnhjcahd_1.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/mchnehgjmmjpahajmmebolcaodoakolp_1.6.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/cljbakfkckcdgjfnpopgmhmnkaijaogd_3.0.4.zip,"bookmarks, tabs"
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/enhcidlgmnmolephljjhbgfnjlfjnimd_1.1.0.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/lpgaihcipniakbpcmhcdkddodmpjlpnc_0.0.1.1.zip,webRequest
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/agpapjonilafpfbnnnelaooaclfpmakd_0.0.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/nclioehaoppakmnhcmobfmbehkpfpmaa_1.6.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/ipmfmpkgnbbbaijjaebagomaiiamclfo_1.0.1.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/cpbljgomgeogmikpcglnamlndljahkak_0.1.5.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/cmfdbhodbknpeambnnahbheoeajhbeel_1.1.9.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/kjcahcohoafkpcehokeficpobcplpnhc_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/nmeegpdlcdjpkjghamefpcciaejhglop_1.0.0.zip,"clipboardWrite, clipboardRead, tabs"
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/emndkdeeljnhblojmnbdfhjjeoikdcek_0.1.9.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/obbhcemdieglpilieepgcbhpocmbkphm_1.1.2.zip,bookmarks
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/hffgmamoeadcoibgfoabbnnmlcpjoonj_toolbar.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/baleiojnjpgeojohhhfbichcodgljmnj_2.25.0.19320.zip,"webRequest, tabs, nativeMessaging, management"
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/akmhpobpdgnmfkgdnckaiebcjcebkgee_0.7.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/cfooaggakokcjkebmpeocmcblejiojoi_4.16.3.zip,"cookies, tabs, debugger"
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/egmilngkgddnnmkpkonkpkjkipiihmkh_0.1.7.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/pdkmbnlaokapnghpflfdgeppmlcdegdm_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/lndbenhdgbihhmcgplokikbkaioamhnh_0.0.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/lhijjclkipibjcdnadoebhplaklajhia_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/bmokelpnidlhkfdoglnieojfdeblcebd_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/hhdoodgdlgbcpmadfldaghcflgnkndca_0.9.4.zip,"clipboardWrite, tabs"
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/fcfbddoagppcflpdocjkebgknkpcfgbl_0.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/boafjdagfcanlpplfjfllgoedmkkibie_9.17.35.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/mneknbcllcdhdfpdbaieabgojinefnme_0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/entertainment/lboibbjlhpfpkecpikgajbgckflafjao_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/khcnhakcpmodlkaadcpgpfafkjdjhjnk_1.5.5.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/mflibejgdaeconbjefecnkebajkkahkp_0.4.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/dnailfniiknibefdjdaoinfpjpjknggi_1.1.1.zip,"clipboardWrite, clipboardRead, tabs"
/home/minhyuk/Desktop/Download_extension/Extensions/animals/hpfchmkbknfhelibjicfomhjhiojoeal_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/cars/apoacejdohgphmijpaigjnfneifeehoc_1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/okagcggpdlegjpllohppffkailcjlcdp_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/animals/flomijabigkbchklljfgkgppnbbjioae_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/nmnnjcmpjlbbobehaikglfgpbjclcoeg_1.3.4.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/pifminenmmomjhecjhmemkabgmgjohko_1.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/gghejegghlfofemnfmapjdgecnpdfaco_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/ddjlpajcconmhcnbglajmpgaeboncgop_1.0.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/pjmjlilgonaenkggloeolfcaklaohfbp_1.2.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/akmdakmpooindelmbdppneijlchbifcc_1.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/ondimnpnjbbdalanmhdmhmalbajmgbfp_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/art/bkjlmomiipikpfmnppmcfleofkhiohmm_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/oigaibkppeamhdagigbnleokjolbdmfa_0.2.7.zip,clipboardRead
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/odlchholdefemjnkakoejacenfmkmkgi_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/imknfkidkilkomeomcidnnjojiilaofb_1.0.0.zip,"bookmarks, tabs"
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/communication/iihkgfdilhicabfpjpcoiigmmmpccgoo_1.3.zip,clipboardWrite
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/ldlimjohgodlchaagdhiljpccoohejbk_3.2.0.6.zip,nativeMessaging
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/leilgdlodkfpinieickphnogonghaocc_5.334.10.742 r5c5fea23.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/mdplmiioglkpgkdblijgilgebpppgblm_1.98.25.zip,"webRequest, tabs"
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/pajefmllpniklijmdenljfbibeiajnnd_0.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/art/ofoiogifjibpjnobloaojiaggpbpfknp_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/fhhjogagediaablmgjbgclhopdmfdmbm_0.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/pceehdadbjnngdkflkgalipflomjhmei_1.1.zip,cookies
/home/minhyuk/Desktop/Download_extension/Extensions/art/cgfmnijegkojcecdgpoljdjjgondplli_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/art/fiabbjobkolldbglhgeehodoaihobfci_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/cjgkiokoamefcjjpbhcldneamjoolobp_1.5.2.32.zip,"webRequest, tabs, webRequestBlocking"
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/games/nalgokkmhhhnmlngojfbjjkfoffcfcnd_1.6.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/oaddjbfbhgjhkmggfnhgpamlpockdopi_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/functionality/nbaipoakdbkpkcfdobmhlchcijhcmmoe_1.0.0.zip,clipboardWrite
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/nfkfcehbdfecopinndajcgpchlbkofjl_1.100.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/igbpdpjgcbpephechdhblknncliolepm_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/dkonkehmngnpbapnlmjffpjfohbnhmgc_1.0.0.15.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/eclbdogfkckieoffjdjfbillhljihdmm_2.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/education/fkmkmpgeebbdmdomfgdkialajkfjehkn_1.5.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/plfdmagpkcfdlaohpmfpehbdgiknkeec_0.9.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/fngpcgiklmapjpnkjdjmpgajiijocdkd_3.0.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/hmlpiahhoampfgiodhahfofmeppmkaeo_3.0.3.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/gocelmjggdhdmlbddfabmcfheaabcncg_0.0.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/hcegghofkifepkbnjonhfnfaigjnieme_1.5.0.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/art/cpfjhcjpidjobbfndjfhldkkbldjmkke_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/fun/mjahmpeienolpgefdapmhofocfdbdheo_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/ncojhmkdngfjlkpjmnilgoeamamibefb_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/cnkaahfnkfaigbdcgcliiecccljnoeom_1.0.1.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/pngbanndhojopblfnihndgmflmohepom_0.0.0.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/shopping/pnkmjipifhjeemponlmnjohfgahenifi_1.1.12.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/entertainment/ggomkpgfookijliefcelafogocjlpann_1.3.2.zip,downloads
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/iladpamcpebfmnahckabaknnfneajecf_1.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/kidgbjjjkhkickaakajjpgdkcfnidphn_0.5.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/dbgmmpgmabjfojcomjpoodckbajfclkd_1.1.5.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/pdajopncokebhgngkdonpfplnibifpep_0.2.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/education/pfpcdpogkleagockhnjfkoejmjjebpem_0.2.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/other/jcnghdlghofjldjldaobjkhepbfhbcpb_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/kdlpfineokdpejdmgcklfgmfnfbfffdn_1.0.2.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/bigompfljamhmmfafokkbacggjfngkdn_0.7.6.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/news/fpepilicmaphoobgjgmoaofhaolbfhnc_1.1.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/cjhigcdlmbhfagoidakpmmkgmokhocdl_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/jfmakahmfclplndeekkpolafgllnnnkk_3.2.1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/emcnedanfejbplonenbeoplhlgifdfpj_1.0.zip,clipboardWrite
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/entertainment/jcpmcidfnegbeommcjdjelbfpcindkfb_0.0.6.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/entertainment/hnkinhejpbepplblcfngokombcjbhcji_1.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/odegdacmagonnhkpagonheojillpoffk_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/lcoindilhehhoglnjkbeccnfjhcfjlnp_1.1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/games/apahjkbhjifhhcfinfljdhpbkmmlllcn_7.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/djbakdmgkelcfchbglkjbneoonokoeaa_0.5.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/workflow/baefhdojfkiccoccobdjbmknnipkajff_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/developer/jpijepjflkfojekoipljndehfjepimkn_1.1.zip,"webRequest, webRequestBlocking"
/home/minhyuk/Desktop/Download_extension/Extensions/colors/gcmahigelemlkdnlplakoelolhchnobf_1.0.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/make_chrome_yours/accessibility/mcebidbgdlfebjbnkkpfbdclngmaando_1.1.2.zip,tabs
/home/minhyuk/Desktop/Download_extension/Extensions/lifestyle/social/bglfbminnmomokbpdpciihmjbenagabp_1.0.zip,None
/home/minhyuk/Desktop/Download_extension/Extensions/productivity/tools/npmhckccdpclpphhkaladpcmbmglkaoh_1.19.zip,None
